model,run,multirun,dataset,MSE,L1,eval_time,n_parameters
DeepONet_2024_03_27_01_58_57,deep_o_big,22-45-12,transmission_loss_smooth,0.07206675410270691,0.21462732553482056,0.01039772968627451,537024
DeepONet_2024_03_27_01_58_57,deep_o_big,22-45-12,transmission_loss_smooth,0.05218164995312691,0.18545030057430267,0.01039772968627451,537024
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.016766801476478577,0.08298838883638382,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.017245983704924583,0.08776045590639114,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.005793808959424496,0.059582214802503586,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.011372692883014679,0.0776209905743599,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.016996871680021286,0.0964597687125206,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.024026839062571526,0.09919087588787079,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.03245311602950096,0.13734129071235657,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.022634141147136688,0.10419760644435883,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.013998052105307579,0.08399279415607452,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.014149791561067104,0.07695524394512177,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.03750757500529289,0.1342177838087082,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.011924656108021736,0.08299505710601807,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.012998330406844616,0.08337587863206863,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.04528224468231201,0.1296677142381668,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.008805634453892708,0.06815014779567719,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.01700093038380146,0.08543269336223602,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.009270302951335907,0.06974159181118011,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.01524740643799305,0.0877290591597557,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.026334119960665703,0.11847542226314545,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.017688073217868805,0.09434732794761658,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.02889353781938553,0.11331124603748322,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.00955343060195446,0.07072450965642929,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.02375020459294319,0.1095345988869667,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.008685383945703506,0.07030530273914337,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.006864737719297409,0.057279109954833984,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.04312105476856232,0.14879301190376282,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.025802716612815857,0.0899321660399437,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.018268892541527748,0.10948944091796875,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.028692925348877907,0.10281508415937424,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.03172248974442482,0.12212949991226196,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.028097908943891525,0.10945334285497665,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.05120103433728218,0.15821890532970428,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.011601394042372704,0.07350919395685196,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.007567527703940868,0.0581459105014801,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.013108457438647747,0.09563075006008148,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.012395814061164856,0.08519276231527328,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.006321878172457218,0.0596136599779129,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.00907878577709198,0.07003819942474365,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.03431015461683273,0.13645407557487488,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.01735614985227585,0.09548164904117584,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.016261782497167587,0.10643601417541504,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.014174274168908596,0.07410059869289398,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.011865366250276566,0.07678797096014023,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.013638407923281193,0.0900774598121643,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.016966843977570534,0.0922010987997055,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.005725720897316933,0.05159039795398712,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.014624100178480148,0.07150538265705109,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.012171116657555103,0.08866483718156815,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.005751848686486483,0.058385998010635376,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.045897286385297775,0.15855181217193604,0.0038926608235294122,133697
MeanStackNeuralOperator_2024_03_27_03_59_06,mean_stack_medium,22-45-12,transmission_loss_smooth,0.020410768687725067,0.10627523809671402,0.0038926608235294122,133697
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.001967046409845352,0.030325578525662422,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.0038840975612401962,0.039223287254571915,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.0036991240922361612,0.03826799616217613,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.002421632409095764,0.037822235375642776,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.005490402225404978,0.045656803995370865,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.0052908435463905334,0.04165127873420715,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.007716092746704817,0.06829611212015152,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.006663167383521795,0.06103873252868652,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.003142845118418336,0.040217723697423935,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.0048419707454741,0.04107481241226196,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.007985428906977177,0.0688745528459549,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.0026736126746982336,0.04027259349822998,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.001212278031744063,0.025668984279036522,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.00457831472158432,0.04763399809598923,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.0029100081883370876,0.0327473059296608,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.003905290737748146,0.04494144394993782,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.002945271786302328,0.04053054004907608,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.003139643231406808,0.036897823214530945,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.004836278036236763,0.04381445422768593,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.0015326872235164046,0.02907000295817852,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.0014426751295104623,0.029065260663628578,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.0014410389121621847,0.02750016376376152,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.004532559774816036,0.049906354397535324,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.0017122600693255663,0.028863683342933655,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.0021336327772587538,0.03155198320746422,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.006448232568800449,0.06882983446121216,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.0064933691173791885,0.046087369322776794,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.0031505392398685217,0.044348325580358505,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.011392644606530666,0.06713376939296722,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.0037534867879003286,0.0412265919148922,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.002927265828475356,0.03873541206121445,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.004668088164180517,0.05047810450196266,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.0015955651178956032,0.031175389885902405,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.0019119344651699066,0.02885722741484642,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.0026307813823223114,0.038594190031290054,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.0033019825350493193,0.04384981468319893,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.0013794406550005078,0.025375768542289734,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.0014821087243035436,0.025618618354201317,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.004885209258645773,0.05311102420091629,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.003889932530000806,0.044889308512210846,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.006512530613690615,0.05561674386262894,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.005781635642051697,0.04374154284596443,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.0014545226003974676,0.02559865266084671,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.0052186427637934685,0.05487915500998497,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.0032011973671615124,0.03914459049701691,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.0009415840031579137,0.02314402163028717,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.003375895321369171,0.036053020507097244,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.0013629200402647257,0.029458213597536087,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.0015288179274648428,0.032287389039993286,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.008670852519571781,0.06919033825397491,0.001700592294117647,17185
DeepNeuralOperator_2024_03_27_01_17_38,deep_neural_small,22-45-12,transmission_loss_smooth,0.005183343309909105,0.053780753165483475,0.001700592294117647,17185
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.2907545566558838,0.47194504737854004,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.20441313087940216,0.3743473291397095,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.28538787364959717,0.4799482822418213,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.29032841324806213,0.495201975107193,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.30401527881622314,0.4868958294391632,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.30097880959510803,0.47516849637031555,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.38773977756500244,0.5725044012069702,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.2886972427368164,0.49149271845817566,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.3077765107154846,0.49333786964416504,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.23239865899085999,0.40249213576316833,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.18943195044994354,0.3939189314842224,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.32825589179992676,0.5307138562202454,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.30887916684150696,0.5092870593070984,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.32975253462791443,0.5313325524330139,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.2811855673789978,0.4400142431259155,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.29095199704170227,0.4494810402393341,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.3091040551662445,0.5055675506591797,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.3068435788154602,0.4925822615623474,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.31702613830566406,0.5206534266471863,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.2692990303039551,0.4618912935256958,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.24710561335086823,0.4512207508087158,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.24724003672599792,0.4127817749977112,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.29853731393814087,0.5055642127990723,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.3063565790653229,0.4977874755859375,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.23976555466651917,0.3903292119503021,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.19831354916095734,0.403622031211853,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.1783512532711029,0.36242470145225525,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.380526602268219,0.5720986723899841,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.0758044496178627,0.2069564312696457,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.09204919636249542,0.24762080609798431,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.25989654660224915,0.4723052382469177,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.3413561284542084,0.5341194868087769,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.27020496129989624,0.4738658666610718,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.2396944910287857,0.3764785826206207,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.30219000577926636,0.511735200881958,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.33499231934547424,0.5369680523872375,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.23734329640865326,0.4204770028591156,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.2756527364253998,0.4654886722564697,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.41498813033103943,0.596207320690155,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.27523767948150635,0.48597046732902527,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.29111242294311523,0.45830628275871277,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.2474498748779297,0.39592409133911133,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.28336700797080994,0.47481951117515564,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.3135085105895996,0.5171569585800171,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.27778545022010803,0.47294050455093384,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.22040235996246338,0.36761805415153503,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.20751632750034332,0.3822740614414215,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.295553982257843,0.5089196562767029,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.321199506521225,0.5077308416366577,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.2707216739654541,0.4629143178462982,0.01108633731372549,1057921
MeanStackNeuralOperator_2024_03_27_03_41_53,mean_stack_big,22-45-12,transmission_loss_smooth,0.3923397362232208,0.5837195515632629,0.01108633731372549,1057921
DeepDotOperator_2024_03_26_23_24_52,deep_dot_big,22-45-12,transmission_loss_smooth,0.011005444452166557,0.07137810438871384,0.010443168196078432,170244
DeepDotOperator_2024_03_26_23_24_52,deep_dot_big,22-45-12,transmission_loss_smooth,0.009264012798666954,0.06457214802503586,0.010443168196078432,170244
DeepDotOperator_2024_03_26_23_24_52,deep_dot_big,22-45-12,transmission_loss_smooth,0.01021991390734911,0.06260331720113754,0.010443168196078432,170244
DeepDotOperator_2024_03_26_23_24_52,deep_dot_big,22-45-12,transmission_loss_smooth,0.01719922199845314,0.09783780574798584,0.010443168196078432,170244
DeepDotOperator_2024_03_26_23_24_52,deep_dot_big,22-45-12,transmission_loss_smooth,0.013035749085247517,0.08314783126115799,0.010443168196078432,170244
DeepDotOperator_2024_03_26_23_24_52,deep_dot_big,22-45-12,transmission_loss_smooth,0.01632467657327652,0.08183715492486954,0.010443168196078432,170244
DeepDotOperator_2024_03_26_23_24_52,deep_dot_big,22-45-12,transmission_loss_smooth,0.03339321166276932,0.1460583209991455,0.010443168196078432,170244
DeepDotOperator_2024_03_26_23_24_52,deep_dot_big,22-45-12,transmission_loss_smooth,0.0379895344376564,0.11897282302379608,0.010443168196078432,170244
DeepDotOperator_2024_03_26_23_24_52,deep_dot_big,22-45-12,transmission_loss_smooth,0.012882043607532978,0.07649967819452286,0.010443168196078432,170244
DeepDotOperator_2024_03_26_23_24_52,deep_dot_big,22-45-12,transmission_loss_smooth,0.013197881169617176,0.07047444581985474,0.010443168196078432,170244
DeepDotOperator_2024_03_26_23_24_52,deep_dot_big,22-45-12,transmission_loss_smooth,0.026161864399909973,0.11825685948133469,0.010443168196078432,170244
DeepDotOperator_2024_03_26_23_24_52,deep_dot_big,22-45-12,transmission_loss_smooth,0.017659446224570274,0.10082357376813889,0.010443168196078432,170244
DeepDotOperator_2024_03_26_23_24_52,deep_dot_big,22-45-12,transmission_loss_smooth,0.00745126698166132,0.054648954421281815,0.010443168196078432,170244
DeepDotOperator_2024_03_26_23_24_52,deep_dot_big,22-45-12,transmission_loss_smooth,0.030694128945469856,0.10222166776657104,0.010443168196078432,170244
DeepDotOperator_2024_03_26_23_24_52,deep_dot_big,22-45-12,transmission_loss_smooth,0.008743063546717167,0.05746208131313324,0.010443168196078432,170244
DeepDotOperator_2024_03_26_23_24_52,deep_dot_big,22-45-12,transmission_loss_smooth,0.012974480167031288,0.07022684812545776,0.010443168196078432,170244
DeepDotOperator_2024_03_26_23_24_52,deep_dot_big,22-45-12,transmission_loss_smooth,0.005613231100142002,0.05865715071558952,0.010443168196078432,170244
